url,id
https://yoopies.fr/cours-anglais-paris/cours-particuliers-differentes-matieres/1012203,1012203
https://yoopies.fr/cours-francais-lyon/etudiante-dispo-bbsitting-ponctuels/315244,315244
https://yoopies.fr/cours-anglais-tours/propose-cours-soutien-primaire/1283072,1283072
https://yoopies.fr/cours-anglais-rouen/cours-maths-d-anglais/469554,469554
https://yoopies.fr/cours-anglais-maisons-alfort/etudiante-propose-son-aide/1180547,1180547
https://yoopies.fr/cours-biologie-lyon/aide-devoirs-toutes-matieres/1294062,1294062
https://yoopies.fr/cours-anglais-chevigny-saint-sauveur/soutien-scolaire-chevigny-st-sauveur-dijon/1303504,1303504
https://yoopies.fr/cours-anglais-toul/diplomee-bac-s-infirmiere/1304369,1304369
https://yoopies.fr/cours-francais-paris/aide-devoir-cours-francais/1303556,1303556
https://yoopies.fr/cours-anglais-saint-etienne/future-professeure-aider-enfants/347185,347185
https://yoopies.fr/cours-anglais-briant/cours-d-anglais/1306476,1306476
https://yoopies.fr/cours-anglais-champigny-sur-marne/aide-devoirs-cours-particuliers/412668,412668
https://yoopies.fr/cours-physique-paris/soutien-scolaire-maths-physique-classe/747601,747601
https://yoopies.fr/cours-anglais-fontenay-le-fleury/cours-domiciles-primaire-4/1268673,1268673
https://yoopies.fr/cours-anglais-dijon/etudiante-ancienne-fille-pair/1146855,1146855
https://yoopies.fr/cours-anglais-paris/etudiante-universitaire-native-donne/1091406,1091406
https://yoopies.fr/cours-anglais-saint-herblain/cours-d-anglais/1309886,1309886
https://yoopies.fr/cours-espagnol-lyon/cours-d-espagnol-aide-devoirs/1310832,1310832
https://yoopies.fr/cours-maths-saint-germain-en-laye/cours-math-coaching-derniere/1302145,1302145
https://yoopies.fr/cours-informatique-paris/soutien-scolaire-primaire-college/1310040,1310040
https://yoopies.fr/cours-anglais-grenoble/cours-particuliers-langues/922908,922908
https://yoopies.fr/cours-anglais-lyon/etudiante-2eme-annee-sciences/922925,922925
https://yoopies.fr/cours-physique-ales/etudiante-ingenieur-experience-soutien/1260542,1260542
https://yoopies.fr/cours-anglais-beziers/cours-domicile-d-anglais-chinois/1145918,1145918
https://yoopies.fr/cours-anglais-garches/cours-d-anglais-d-informatique/1232528,1232528
https://yoopies.fr/cours-anglais-massy/etudiante-propose-aide-devoirs-cours/1307236,1307236
