idAn,url,idUser,city,prenom
2948159,https://www.voscours.fr/online/philosophie/professeur-philosophie-diplome-donne-cours-visio-presentiel-2948159,3484713,,Alix Bourion
2948404,https://www.voscours.fr/prof-particulier-strasbourg/aide-aux-devoirs-presentiel-ligne-strasbourg-2948404,2453871,,kla Marie-Anaelle
2948405,https://www.voscours.fr/prof-particulier-tours/cours-espagnol-niveau-college-lycee-2948405,3484982,,Pauline
2948469,https://www.voscours.fr/prof-particulier-tours/doctorante-droit-specialisation-droit-penal-sciences-criminelles-tours-2948469,3192539,Saint-Cyr-sur-Loire,Elise
2948471,https://www.voscours.fr/prof-particulier-perpignan/bilingue-portugais-part-mes-origines-passionnee-enseignement-propose-transmettre-mes-savoirs-parallele-formation-professeurs-ecoles-perpigna-2948471,3485063,,Lisa
2948496,https://www.voscours.fr/prof-particulier-caen/professeur-musique-caen-2948496,3485097,Caen,Soroush
2948503,https://www.voscours.fr/online/violoncelle/professeure-violoncelle-en-ligne-2948503,3485107,Colmar,Prisca
2948538,https://www.voscours.fr/online/violoncelle/professeur-diplome-etat-dispensexcours-violoncelle-formation-musicale-tous-niveaux-tous-ages-2948538,3477372,,Salembier
2948565,https://www.voscours.fr/prof-particulier-vitry-sur-seine/professeure-yoga-meditation-vitry-seine-2948565,3485179,Alfortville,Elisabeth
2948619,https://www.voscours.fr/prof-particulier-evry-essonne/etudiant-ingenieur-informatique-donne-cours-maths-jusqu-lycee-2948619,3485253,,Joann
2948623,https://www.voscours.fr/online/anglais/professeur-anglais-offre-cours-anglais-aux-professionnels-strasbourg-2948623,3485259,,Jessica Lang
2948849,https://www.voscours.fr/prof-particulier-rennes/ndong-nguema-beverly-2021-rennes-2948849,3485523,Rennes,Beverly
2948940,https://www.voscours.fr/prof-particulier-sollies-pont/cours-yoga-tous-niveaux-hatha-vinyasa-yin-relaxation-pranayama-2948940,3485649,La Garde (Var),Bineta
2949043,https://www.voscours.fr/online/anglais/prof-anglais-tous-en-ligne-2949043,3439103,Arnouville,Gefte
2949097,https://www.voscours.fr/online/russe/cours-russe-tout-niveaux-en-ligne-2949097,1556861,,Galina
2949149,https://www.voscours.fr/prof-particulier-laval-mayenne/cours-francais-orale-ecrit-laval-2949149,3485965,Changé (Mayenne),Kenza
2949150,https://www.voscours.fr/online/francais/cours-francais-aux-choix-orale-ecrit-2949150,3485965,Changé (Mayenne),Kenza
2949255,https://www.voscours.fr/online/arabe/professeur-arabe-litteraire-tous-niveaux-2949255,3486080,,Yasmine
2949466,https://www.voscours.fr/prof-particulier-vouille-vienne/professeure-anglais-a-recherche-eleves-2949466,3486363,,Auriane
2949474,https://www.voscours.fr/online/anglais/come-with-learn-english-en-ligne-2949474,3486363,,Auriane
2949510,https://www.voscours.fr/prof-particulier-bry-sur-marne/cours-anglais-tout-niveaux-jusqu-reduction-accent-creation-point-repaire-adapter-son-language-selon-pays-attendus-cours-travail-recherches-2949510,3486422,,Berrahou
2949512,https://www.voscours.fr/prof-particulier-etampes/cours-espagnol-debutants-etampes-2949512,1862801,Brières-les-Scellés,Maëline
2949559,https://www.voscours.fr/prof-particulier-orly/tout-cours-scientifiques-lyceens-mathematiques-physique-particulier-2949559,3486502,Orly,Ibrahim
2949565,https://www.voscours.fr/prof-particulier-flassans-sur-issole/professeur-ecoles-flassans-issole-2949565,3486512,,Isabelle
2949654,https://www.voscours.fr/prof-particulier-grand-charmont/cours-francais-primaire-college-grand-charmont-2949654,3486627,,Echamaa
2949669,https://www.voscours.fr/prof-particulier-chelles-seine-et-marne/professeur-guitare-professionnel-seine-marne-chelles-2949669,3486647,,Mbayi
2949677,https://www.voscours.fr/a-domicile/sarthe/tant-etudiante-etant-titulaire-baccalaureat-souhaiterai-donner-cours-francais-aux-petits-mans-2949677,3486655,,Allyance
2949682,https://www.voscours.fr/prof-particulier-kourou/secretaire-comptable-kourou-2949682,3486662,,Fiorella
2950039,https://www.voscours.fr/prof-particulier-charleville-mezieres/suis-etudiant-devenir-professeur-ecoles-suis-licence-2950039,3487043,,Moreau Ingrid
2950056,https://www.voscours.fr/prof-particulier-besancon/formatrice-fle-prof-lettres-modernes-experience-ans-domaine-titulaire-master-fle-2950056,2841227,,Ola
2950219,https://www.voscours.fr/prof-particulier-saclay/professeure-hatha-yoga-yoga-doux-saclay-2950219,1565171,Jouy-en-Josas,Audrey
2950235,https://www.voscours.fr/prof-particulier-meudon/administrateur-chef-etablissements-publics-directeur-general-epa-opa-proviseur-eple-bilingue-espagnol-francais-professeur-2950235,2195864,,"Alexandre, Alejandro"
2950261,https://www.voscours.fr/prof-particulier-montreuil-seine-saint-denis/cours-production-msicale-seine-saint-denis-montreuil-2950261,3487346,,Paul
2950296,https://www.voscours.fr/online/anglais/diplomee-master-psychologie-london-school-economics-donne-cours-expression-orale-anglais-2950296,3487404,,Clara
2950329,https://www.voscours.fr/prof-particulier-saint-segal/cour-arabe-tous-nivaux-saint-segal-2950329,1797570,,Oumar Seck
2950370,https://www.voscours.fr/prof-particulier-besancon/etudiante-master-modelisation-statistique-2950370,3487471,Besançon,Ikram
2950571,https://www.voscours.fr/prof-particulier-puteaux/professionnel-dote-dix-ans-experience-tant-que-commercial-capable-a-fois-travailler-equipe-fonctionner-maniere-autonome-fais-preuve-solide-s-2950571,3487697,,Semmar
2950658,https://www.voscours.fr/online/anglais/professeur-bilingue-experience-donne-cours-anglais-ligne-2950658,3487812,,Sarah
2950707,https://www.voscours.fr/online/francais/prof-francais-traduction-arabe-francais-arabe-francais-aux-cpge-2950707,2468164,,Mohamed Eddaki
2950737,https://www.voscours.fr/prof-particulier-pourrieres/professeur-anglais-secondaire-superieur-cours-conversation-2950737,3487900,Pourrières,Pauline
2950753,https://www.voscours.fr/prof-particulier-chelles-seine-et-marne/professeur-guitare-coach-guitare-seine-marne-chelles-2950753,3486647,,Mbayi
2950785,https://www.voscours.fr/prof-particulier-carcassonne/suis-etudiants-1ere-annee-but-stidstatistiques-informatique-decisionelle-2950785,3487943,Carcassonne,Gabriel
2950794,https://www.voscours.fr/online/espagnol/professeur-ecoles-anciennement-professeur-espagnol-propose-mes-services-cours-particuliers-espagnol-primaire-lycee-hauts-seine-chatillon-2950794,3487946,,Khadija
2950817,https://www.voscours.fr/prof-particulier-rennes/etudiant-parlant-couramment-anglais-2950817,3487988,,Titouan
2950824,https://www.voscours.fr/prof-particulier-castres-tarn/photographe-artiste-retouche-photo-tarn-castres-2950824,3487994,Castres (Tarn),Samyn
2950882,https://www.voscours.fr/prof-particulier-massy-essonne/cours-arabe-tous-niveaux-reduction-accent-2950882,2386564,,Riyaz AL Bukhari
2950937,https://www.voscours.fr/prof-particulier-massy-essonne/cours-informatique-reseau-essonne-massy-2950937,3488079,Massy (Essonne),Naël
2950977,https://www.voscours.fr/prof-particulier-le-mans/cours-anglais-niveau-college-mans-2950977,3488110,,Aurore
2951022,https://www.voscours.fr/prof-particulier-toulon/coach-sportive-educatrice-sportive-toulon-2951022,3488145,La Seyne-sur-Mer,Johanna
2951073,https://www.voscours.fr/prof-particulier-decazeville/cours-particuliers-aide-aux-devoirs-pedagogies-variees-2951073,3488205,,Marion
2951133,https://www.voscours.fr/prof-particulier-amiens/photographe-freelance-amiens-amiens-2951133,3488289,,Raja
2951173,https://www.voscours.fr/prof-particulier-colombes/professeur-maths-physiques-info-tout-niveau-2951173,3488320,Colombes,Said
2951178,https://www.voscours.fr/prof-particulier-montmelian/cours-mathematiques-sciences-technologie-college-lycee-2951178,3488329,Chambéry,Virginie
2951192,https://www.voscours.fr/online/francais/professeur-anglais-bilingue-en-ligne-2951192,3303114,Château-d'Olonne,Manon W
2951275,https://www.voscours.fr/prof-particulier-le-mans/cours-mathematiques-mans-2951275,3488427,Coulaines,Khaoula
2951281,https://www.voscours.fr/prof-particulier-nantes/professeur-italien-espagnol-nantes-2951281,3226322,,Rossella
2951486,https://www.voscours.fr/prof-particulier-saumur/assistante-comptable-dossiers-agricoles-bac-2951486,1515867,Saumur,Sandy
2951493,https://www.voscours.fr/prof-particulier-albertville/initiation-cours-particuliers-self-defense-mma-2951493,3488793,,Fabien
2951532,https://www.voscours.fr/prof-particulier-saint-etienne/etudiant-premiere-annee-a-ecole-mines-saint-etienne-2951532,1979306,La Ricamarie,Yvan
2951535,https://www.voscours.fr/prof-particulier-saint-etienne/etudiant-aux-mines-saint-etienne-saint-etienne-2951535,1979306,La Ricamarie,Yvan
2951587,https://www.voscours.fr/prof-particulier-malakoff/professeur-arabe-architecture-malakoff-2951587,3488946,Malakoff,Fadi
2951620,https://www.voscours.fr/prof-particulier-mantes-la-jolie/ingenieur-electronique-deja-ete-professeurs-maths-college-voudrais-partager-passion-maths-2951620,3488996,,Nedjino
2951790,https://www.voscours.fr/prof-particulier-dijon/cours-mathematiques-tous-niveaux-possibilite-physique-chimie-stv-2951790,3489170,Dijon,Maxime
2951885,https://www.voscours.fr/prof-particulier-quimper/professeur-mathematiques-3eme-quimper-2951885,3489282,Quimper,Rania
2951904,https://www.voscours.fr/prof-particulier-saumur/professeur-russe-langue-maternelle-saumur-2951904,3443183,,Mo
2951960,https://www.voscours.fr/prof-particulier-saint-raphael-var/peux-faire-cours-arabe-maitrise-bien-arabe-litteraire-2951960,3489346,,Abla
2952114,https://www.voscours.fr/prof-particulier-montfaucon-en-velay/cours-francais-tous-niveaux-montfaucon-velay-2952114,3489514,,Alexandre
2952187,https://www.voscours.fr/a-domicile/loiret/cours-particuliers-enfants-adolescents-college-lycee-2952187,3489620,,Sana
2952190,https://www.voscours.fr/prof-particulier-longue-jumelles/commerce-international-administration-affaires-technologie-informations-2952190,3489628,,Messaoud
2952234,https://www.voscours.fr/prof-particulier-reims/cours-svt-physique-chimie-reims-2952234,3489682,Reims,Gaëlle
2952394,https://www.voscours.fr/online/francais/aide-aux-devoirs-primaire-college-en-ligne-2952394,2351951,Charnay-lès-Mâcon,Charlotte
2952561,https://www.voscours.fr/online/italien/professeur-natif-italien-tous-niveaux-2952561,3490064,Annecy,Sara
2952696,https://www.voscours.fr/prof-particulier-clermont-ferrand/professeure-native-russe-tous-niveux-objectifs-2952696,3490237,Aubière,Oksana
2952712,https://www.voscours.fr/prof-particulier-nimes/professeur-anglais-nimes-2952712,3490259,,Amélie
2952713,https://www.voscours.fr/prof-particulier-brest/etudiant-2eme-annee-mathematiques-cours-math-2952713,3490260,,Rajaonah Haritsiky
2952751,https://www.voscours.fr/prof-particulier-poitiers/professeur-mathematique-poitiers-2952751,3490319,Biard,Badrane
2952760,https://www.voscours.fr/prof-particulier-saint-pourcain-sur-sioule/professeur-quadrilingue-experience-eprouvee-2952760,3490331,,Sofia
2952805,https://www.voscours.fr/prof-particulier-brest/etudiant-experience-donne-cours-langues-histoire-geo-niveau-lycee-moins-brest-2952805,3490364,Bohars,Killians
2952812,https://www.voscours.fr/prof-particulier-brest/etudiant-donne-cours-francais-oral-erit-brest-2952812,3490364,Bohars,Killians
2952825,https://www.voscours.fr/prof-particulier-creteil/professeur-particulier-competent-experimente-2952825,3490385,,Akylotan Gloire
2952888,https://www.voscours.fr/prof-particulier-montigny-les-metz/specialiste-methodes-travail-professeur-francais-histoire-2952888,3490456,,Graziella
2952895,https://www.voscours.fr/online/physique/physique-magique-enfants-adultes-en-ligne-2952895,3430458,Thoiry (Ain),Ovidiu Florin
2952944,https://www.voscours.fr/prof-particulier-guingamp/professeur-particulier-musique-guingamp-2952944,3490526,,Stewen
2952981,https://www.voscours.fr/prof-particulier-osseja/niveau-primaire-collegien-ligne-osseja-2952981,2012246,Nahuja,Ciurana
2952985,https://www.voscours.fr/prof-particulier-dax/professeur-francais-litterature-aide-a-methodologie-dissertation-commentaire-texte-resume-texte-2952985,3477052,,Vittoria
2953057,https://www.voscours.fr/prof-particulier-limoges/professeur-matieres-scientifiques-limoges-2953057,3490647,Isle,Goumri
2953145,https://www.voscours.fr/prof-particulier-chalon-sur-saone/ancien-etudiant-fac-anglais-titulaire-deug-llce-2953145,3490707,Champforgeuil,Romuald
2953175,https://www.voscours.fr/online/italien/enseignante-langues-etrangeres-ligne-francais-allemand-anglais-italien-italie-comme-france-secteur-prive-comme-public-depuis-plus-ans-tous-n-2953175,2168741,,Valérie Nicole
2953182,https://www.voscours.fr/online/allemand/enseignante-langues-etrangeres-ligne-francais-allemand-anglais-italien-italie-comme-france-secteur-prive-comme-public-depuis-plus-ans-tous-n-2953182,2168741,,Valérie Nicole
2953212,https://www.voscours.fr/online/droit/eleve-avocate-bac-droit-propose-cours-droit-cours-methodologie-2953212,3475712,,Haifa
2953249,https://www.voscours.fr/online/francais/professeur-francais-native-donne-classe-ligne-experience-plus-ans-donne-actuellement-cours-francais-a-eleves-entre-ans-2953249,3277953,,Sarah
2953299,https://www.voscours.fr/online/histoire/donne-cours-soutien-histoire-geographie-2953299,3490872,,Arlene
2953333,https://www.voscours.fr/online/chant/cours-chant-musique-actuelle-en-ligne-2953333,3490911,,Bravard celine
2953334,https://www.voscours.fr/prof-particulier-nanterre/etudiant-bilicence-droit-francais-common-law-2953334,3490915,La Garenne-Colombes,Ivan
2953409,https://www.voscours.fr/prof-particulier-annecy/cours-anglais-tout-niveaux-annecy-2953409,3490996,,Erza
2953530,https://www.voscours.fr/prof-particulier-clermont-ferrand/formateur-musique-assiste-ordinateur-composition-mixage-mastering-sound-design-etc-2953530,3491131,Beaumont (Puy-de-Dôme),Nicolas
2953531,https://www.voscours.fr/online/francais/professeur-francais-eleves-etrangers-soucieux-ameliorer-leur-francais-2953531,3491133,,Anthony
2953650,https://www.voscours.fr/prof-particulier-blois/cours-anglais-particulierement-niveau-debutant-preparation-ielts-2953650,3491283,Blois,Elisa
2953699,https://www.voscours.fr/prof-particulier-lourdes/professeure-yoga-yttc-200h-lourdes-2953699,3491350,Aspin-en-Lavedan,Virginie
2953746,https://www.voscours.fr/prof-particulier-brest/etudiant-ecole-ingenieur-brest-2953746,3491395,Bohars,Alaa
2953872,https://www.voscours.fr/prof-particulier-claye-souilly/professeur-espagnole-claye-souilly-2953872,3491492,,Kévin
2953904,https://www.voscours.fr/prof-particulier-poitiers/etudiant-langue-maternelle-espagnole-2953904,3491522,Biard,Jessica Tatiana
2954093,https://www.voscours.fr/online/francais/cours-francais-tous-niveaux-en-ligne-2954093,3036630,Amiens,Benita
2954131,https://www.voscours.fr/prof-particulier-saint-denis-seine-saint-denis/professeur-economie-gestion-detenteur-dscg-2954131,3491754,,Audrey
2954136,https://www.voscours.fr/prof-particulier-toulon/instructeur-equitation-coach-sportif-2954136,3491757,La Seyne-sur-Mer,Romain
2954161,https://www.voscours.fr/prof-particulier-franconville-val-doise/professeur-informatique-certifie-office-donne-cours-tous-niveaux-2954161,3491775,,Nabil
2954171,https://www.voscours.fr/prof-particulier-boulogne-billancourt/etudiant-ecole-ingenieur-tuteur-mathematiques-2954171,3491790,Boulogne-Billancourt,Ethan
2954211,https://www.voscours.fr/prof-particulier-boulogne-billancourt/cours-programmation-boulogne-billancourt-2954211,3491790,Boulogne-Billancourt,Ethan
2954216,https://www.voscours.fr/prof-particulier-bayonne/courtier-pret-immobilier-ancien-banquier-2954216,3491822,,Romain
2954225,https://www.voscours.fr/prof-particulier-boulogne-billancourt/cours-piano-presentiel-boulogne-billancourt-2954225,3491790,Boulogne-Billancourt,Ethan
2954311,https://www.voscours.fr/prof-particulier-saint-maximin-la-sainte-baume/professeur-piano-experimente-saint-maximin-sainte-baume-2954311,3491943,,Laurent
2954442,https://www.voscours.fr/prof-particulier-beauvais/cours-mathematiques-college-lycee-voire-post-bac-2954442,3492080,Aux Marais,Eric
2954544,https://www.voscours.fr/prof-particulier-pontoise/eleve-ingenieur-generaliste-expert-certifie-conception-mecanique-formateur-caodao-2954544,3492214,Ennery (Val-d’Oise),Hamza
2954589,https://www.voscours.fr/prof-particulier-trevoux/reconversion-enseignement-formation-2954589,3492259,,Wendy
2954608,https://www.voscours.fr/online/programmation/cours-developpement-web-en-ligne-2954608,3492286,Rosières-près-Troyes,Romain
2954623,https://www.voscours.fr/prof-particulier-limoges/ammar-husan-limoges-2954623,3492299,,Ammar
2954633,https://www.voscours.fr/prof-particulier-poitiers/etudiant-droit-passionne-langue-etrangere-vous-propose-cours-soutien-anglais-a-tout-niveau-2954633,3492308,,Quentin
2954643,https://www.voscours.fr/prof-particulier-strasbourg/etudiant-ingenieur-proposant-cours-soutien-maths-2954643,2973546,Eschau,Mohammed
2954660,https://www.voscours.fr/prof-particulier-poitiers/initiation-aux-echecs-amateur-poitiers-2954660,3492308,,Quentin
2954678,https://www.voscours.fr/prof-particulier-levallois-perret/cours-collectifs-eleves-college-classes-reduites-2954678,3492361,Clichy,Ariel
2954687,https://www.voscours.fr/online/francais/cours-francais-tout-niveaux-en-ligne-2954687,3492308,,Quentin
2954699,https://www.voscours.fr/prof-particulier-bures-sur-yvette/cours-anglais-soutien-scolaire-bures-yvette-2954699,3492382,,Amira
2954741,https://www.voscours.fr/online/espagnol/professeur-particulier-espagnol-anglais-francais-native-plus-ans-experience-and-dynamique-2954741,3492435,,Emilie
2954858,https://www.voscours.fr/prof-particulier-tours/professeure-native-toutes-niveaux-espagnol-ele-cecrl-2954858,3492594,,Yvonne
2954871,https://www.voscours.fr/prof-particulier-mont-saxonnex/initiez-vous-yoga-facilement-assouplir-renforcer-votre-corps-votre-esprit-2954871,3492600,Brizon,Caroline
2954973,https://www.voscours.fr/prof-particulier-saint-etienne/professeur-dessin-diplomee-titre-dessinatrice-praticienne-reconnu-etat-2954973,2820300,,Magalie
2955084,https://www.voscours.fr/prof-particulier-margny-les-compiegne/cours-particuliers-anglais-collegiens-lyceens-tous-niveaux-2955084,3492943,,Reshen
2955114,https://www.voscours.fr/prof-particulier-metz/cours-matieres-litteraires-niveaux-primaire-jusqu-lycee-2955114,3492984,Le Ban-Saint-Martin,Pierre
2955220,https://www.voscours.fr/prof-particulier-clermont-ferrand/cours-anglais-niveau-niveau-clermont-ferrand-2955220,3493085,,Alpha Oumar
2955301,https://www.voscours.fr/online/espagnol/didactienne-formation-langue-francaise-espagnol-2955301,3493171,,Alice
2955312,https://www.voscours.fr/prof-particulier-la-versanne/-karine-gravelin-soutien-scolaire-aide-aux-devoirs-2955312,3493189,Bourg-lès-Valence,Karine
2955323,https://www.voscours.fr/prof-particulier-saint-etienne/cours-anglais-initier-ameliorer-saint-etienne-2955323,3492810,,Anaïs
2955379,https://www.voscours.fr/prof-particulier-la-garde-var/professeure-espagnol-langue-maternelle-college-lycee-2955379,3493248,,Azucena
2955384,https://www.voscours.fr/prof-particulier-amiens/etudiante-possession-bachilerato-amiens-2955384,3493257,Amiens,Solène
2955444,https://www.voscours.fr/prof-particulier-amiens/etudiante-qui-aime-maths-amiens-2955444,3493257,Amiens,Solène
2955478,https://www.voscours.fr/prof-particulier-saint-viaud/contractuelle-educatrice-sportive-saint-viaud-2955478,3493358,,Ledroit
2955494,https://www.voscours.fr/prof-particulier-le-mans/surveillante-etudes-surveillees-mans-2955494,3493376,,Chartier
2955561,https://www.voscours.fr/online/mathematiques-appliquees/professeur-maths-statistiques-en-ligne-2955561,3493440,,Chadi
2955673,https://www.voscours.fr/online/anglais/etudiante-a-isit-paris-ecole-traduction-communication-multilingue-donne-cours-ligne-2955673,3493558,,Amy
2955709,https://www.voscours.fr/prof-particulier-nogent-sur-marne/cours-langue-arabe-debutants-intermediaires-2955709,3493620,Fontenay-sous-Bois,Aida
2955806,https://www.voscours.fr/prof-particulier-pau/professeur-francais-licence-fle-master-enseignement-2955806,3493730,,Abad
2955823,https://www.voscours.fr/prof-particulier-saumur/etudiante-maitrise-langue-anglaise-saumur-2955823,3493745,Saumur,Victoire Andréa
2955862,https://www.voscours.fr/online/mathematiques/cours-mathematique-niveau-college-lycee-premiere-annee-2955862,3452632,Cormeilles-en-Parisis,Diénaba
2955882,https://www.voscours.fr/prof-particulier-chateauneuf-sur-loire/formateur-bpjeps-donne-cours-anatomie-fonctionnelle-physiologie-sport-musculation-2955882,3493818,,Romain
2955889,https://www.voscours.fr/online/mathematiques/cours-collectifs-eleves-college-lycee-classes-reduites-2955889,3492361,Clichy,Ariel
2955906,https://www.voscours.fr/prof-particulier-le-mans/cours-histoire-art-arts-plastiques-mans-2955906,2208759,,virginie Gauthier
2956073,https://www.voscours.fr/prof-particulier-asnieres-sur-seine/cours-espagnol-tout-niveaux-asnieres-seine-2956073,3494105,Asnières-sur-Seine,Oualghazi Rachid
2956098,https://www.voscours.fr/prof-particulier-metz/ingenieur-informatique-donnes-cours-matieres-scientifiques-collegiens-2956098,3494142,Le Ban-Saint-Martin,Malika
2956109,https://www.voscours.fr/prof-particulier-limoges/formatrice-anglais-adultes-etudiants-2956109,3494158,,Laura
2956121,https://www.voscours.fr/prof-particulier-amiens/donne-cours-physique-chimie-niveau-lycee-2956121,3352449,Amiens,Goullieux
2956169,https://www.voscours.fr/prof-particulier-guignes/coach-sportif-independant-specialise-perte-ventre-homme-2956169,3494257,,Matthieu
2956311,https://www.voscours.fr/prof-particulier-longwy/etudiant-dut-genie-electrique-informatique-industrielle-souhaite-dispenser-cours-maths-physique-chimie-francais-2956311,3494386,Herserange,Cheikh
2956313,https://www.voscours.fr/online/histoire/enseignant-histoire-geographie-college-lycee-2956313,3482934,,Assia
2956334,https://www.voscours.fr/prof-particulier-sorgues/professeur-jusqu-cap-sorgues-2956334,3494425,,Johanna
2956401,https://www.voscours.fr/prof-particulier-dol-de-bretagne/cours-francais-anglais-dol-bretagne-2956401,3494510,,Emeline
2956415,https://www.voscours.fr/online/physique/cours-physique-chimie-en-ligne-2956415,1446658,Vannes,Audrey
2956428,https://www.voscours.fr/prof-particulier-ris-orangis/professeur-mathematique-ris-orangis-2956428,3494543,,Edmond
2956530,https://www.voscours.fr/prof-particulier-colombes/professeur-francais-expression-oral-2956530,3494665,,Djennane
2956533,https://www.voscours.fr/prof-particulier-limoges/jeune-etudiante-formation-educatrice-specialisee-bac-mention-bien-2956533,3494680,,Maëlle
2956556,https://www.voscours.fr/prof-particulier-puteaux/ciurs-probabilites-statistique-statistique-mathematique-tous-niveaux-2956556,3339857,,Moussi
2956663,https://www.voscours.fr/prof-particulier-vannes/professeur-mathematique-tous-niveau-2956663,3494815,,Lucie
2956686,https://www.voscours.fr/prof-particulier-aubervilliers/transmettre-mathematiques-niveau-jusqua-seconde-2956686,3494834,Aubervilliers,Arijeta
2956707,https://www.voscours.fr/prof-particulier-saint-etienne/cours-anglais-italien-saint-etienne-2956707,3352483,Caveirac,Sébastien
2956746,https://www.voscours.fr/prof-particulier-goussainville-val-doise/already-worked-english-teacher-country-have-experience-teaching-profession-over-years-thinking-suitable-for-this-profession-have-finished-de-2956746,3494903,,Kurugulasingam
2956785,https://www.voscours.fr/online/espagnol/professeur-bilingue-francais-espagnol-donne-cours-tous-niveaux-tous-ages-2956785,3494959,,Coralie
2956874,https://www.voscours.fr/prof-particulier-chapet/cours-espagnol-a-toutes-niveaux-chapet-2956874,3495060,Bouafle,Nadia
2956956,https://www.voscours.fr/prof-particulier-lachapelle-sous-aubenas/enseignante-certifiee-1er-degre-lachapelle-aubenas-2956956,3495151,,Isabelle
2956973,https://www.voscours.fr/prof-particulier-toulon/educateur-sportif-forme-aux-metiers-coaching-preparation-physique-2956973,3495169,,Lolo
2957033,https://www.voscours.fr/prof-particulier-nantes/cours-maths-a-seconde-anglais-tout-niveau-2957033,3495243,Nantes,Justine
2957048,https://www.voscours.fr/online/mathematiques/etudiante-cherche-a-donner-cours-peut-importe-matiere-obtenu-son-baccalaureat-professionnel-mention-2957048,3495262,,Chloé
2957073,https://www.voscours.fr/prof-particulier-chateaulin/professeur-specialisee-aides-adaptees-2957073,3495287,Châteaulin,Cecile
2957111,https://www.voscours.fr/prof-particulier-narbonne/bonjour-jeune-ingenieur-informatique-propose-cours-bureautique-developpement-web-mobilelogicielgit-2957111,3495334,Narbonne,Delmas
2957115,https://www.voscours.fr/prof-particulier-les-lucs-sur-boulogne/futur-professeur-ecoles-lucs-boulogne-2957115,3495339,Beaufou,Lise
2957174,https://www.voscours.fr/prof-particulier-orleans/etudiant-medecine-delivre-cours-matieres-scientifiques-lycees-collegiens-2957174,3495403,,Ilias
2957213,https://www.voscours.fr/prof-particulier-reims/professeur-bilingue-anglais-tous-niveaux-2957213,3495444,Reims,Bénédicte
2957239,https://www.voscours.fr/prof-particulier-villemomble/etudiant-bilingue-donne-cours-maths-anglais-physique-primaire-a-terminale-2957239,2819557,Le Raincy,Samuel
2957293,https://www.voscours.fr/prof-particulier-turqueville/professeur-mathematiques-turqueville-2957293,1950669,,Moctar
2957303,https://www.voscours.fr/prof-particulier-clermont-ferrand/etudiante-ecole-ingenieur-offre-cours-particuliers-mathematiques-2957303,3495554,Clermont-Ferrand,Maria
2957441,https://www.voscours.fr/prof-particulier-pont-de-lisere/formatrice-enseignante-pont-isere-2957441,3495745,Crozes-Hermitage,Agnès
2957445,https://www.voscours.fr/prof-particulier-strasbourg/educatrice-sportive-dote-forte-connaissance-domaine-sportif-travaille-enfants-ainsi-que-adultes-mise-forme-devise-est-faire-sport-mode-vie-2957445,3495752,Entzheim,Chikh
2957492,https://www.voscours.fr/prof-particulier-rueil-malmaison/ingenieur-electricite-energetique-rueil-malmaison-2957492,3495813,Chatou,El Hacen
2957508,https://www.voscours.fr/prof-particulier-tours/cours-mathematique-tous-niveaux-tours-2957508,2630285,Chambray-lès-Tours,Youcef
2957551,https://www.voscours.fr/prof-particulier-soual/professeur-anglais-native-cours-tous-niveaux-2957551,3495889,,Alison
2957597,https://www.voscours.fr/prof-particulier-plougrescant/dynamisme-serieux-grande-facilite-adaptation-2957597,3495950,,Fatima
2957673,https://www.voscours.fr/prof-particulier-pau/etudiant-mathematiques-appliquees-universite-pau-2957673,3496042,Billère,Yassine
2957760,https://www.voscours.fr/prof-particulier-nantes/cours-mathematiques-allant-niveau-primaire-jusqu-niveau-lycee-2957760,3496120,,Tristan
2957795,https://www.voscours.fr/online/chimie/eleve-prepa-pcsi-propose-cours-niveau-college-lycee-2957795,2665824,Oullins,Chloe
2957810,https://www.voscours.fr/prof-particulier-cachan/professeur-langue-arabe-cachan-2957810,3496174,,Bouchra
2957923,https://www.voscours.fr/prof-particulier-cesson/professeur-allemand-professeur-marketing-2957923,3496258,,Sabah
2957963,https://www.voscours.fr/prof-particulier-rivesaltes/cours-anglais-tous-niveaux-rivesaltes-2957963,3496287,,Andréa Bouilly
2957985,https://www.voscours.fr/prof-particulier-nevers/professeur-cours-particuliers-photographie-2957985,3496299,Coulanges-lès-Nevers,Théo
2957993,https://www.voscours.fr/prof-particulier-nimes/professeur-chant-cycle-specialise-crr-montpellier-2957993,3496312,Caissargues,Gabriel
2958072,https://www.voscours.fr/prof-particulier-angers/professeur-a-mes-perdus-angers-2958072,3496386,Angers,Typhaine
2958146,https://www.voscours.fr/prof-particulier-blyes/cours-mathematiques-college-lycee-blyes-2958146,3496471,Blyes,Nathalie
2958201,https://www.voscours.fr/prof-particulier-epinay-sur-seine/donne-cours-violon-solfege-adultes-debutants-2958201,3496506,,Agnes
2958394,https://www.voscours.fr/prof-particulier-louvres/nativa-professeur-bresil-louvres-2958394,3496763,,Dalyleya
2958413,https://www.voscours.fr/prof-particulier-levallois-perret/cours-mathematiques-niveaux-terminal-inferieur-2958413,3496783,,Benamrouche NABIL
2958481,https://www.voscours.fr/online/anglais/professeur-anglais-donne-cours-ligne-2958481,3490839,,Kawthar
2958534,https://www.voscours.fr/prof-particulier-peronnas/professeur-particulier-francais-peronnas-2958534,3496925,,Maëlle
2958552,https://www.voscours.fr/prof-particulier-saint-beron/traductrice-trilingue-interessee-poste-professeur-francais-teletravail-2958552,3496949,,Cyrile
